Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
dw1412+56,-4.114122787134555,1.13,558350.8845979231,0.0016474814253081655,6.95,0.0
dw1413-34,-4.654122787134555,1.13,558350.8845979231,0.0033143470031631677,4.9,0.0
dw1416+57,-3.9541227871345557,1.13,558350.8845979231,0.0016474814253081655,6.95,0.0
dw1446+58,-3.7041227871345557,1.13,558350.8845979231,0.0016474814253081655,6.95,0.0
KKR25,-3.644122787134555,0.78,558350.8845979231,0.021813401920437396,1.91,0.0
And XXVIII,-5.600478591960207,1.13,104845.8883300545,0.18834904507916608,0.65,0.0
Tucana,-5.138729650554807,0.78,210039.19498830326,0.09401875182649772,0.92,0.0
NGC0855,0.3358772128654446,0.34,558350.8845979231,0.0008405517476062068,9.73,0.0013373194503983304
NGC4600,-0.47412278713455525,0.34,558350.8845979231,0.0009220589930947394,9.29,0.0
NGC5195,0.9058772128654446,0.34,558350.8845979231,0.0013562276575944288,7.66,0.010144051638631382
NGC6684,1.2058772128654447,0.41,558350.8845979231,0.0010513604379171315,8.7,0.01618626597451868
NGC1291,1.0658772128654448,0.34,558350.8845979231,0.0009652025018187292,9.08,0.010620333386815095
NGC2787,-0.7641227871345553,0.34,558350.8845979231,0.0014222860166495264,7.48,0.0
NGC3593,0.8958772128654446,0.34,558350.8845979231,0.000682248555778015,10.8,0.004979515857692916
NGC4460,0.6858772128654447,0.34,558350.8845979231,0.0008652725406521138,9.59,0.0036878970837726298
NGC4594,0.4458772128654447,0.34,558350.8845979231,0.0008725360768174958,9.55,0.001926810867589852
NGC5102,-0.5441227871345553,0.34,558350.8845979231,0.005940567913788682,3.66,0.0
NGC4736,1.0158772128654447,0.34,558350.8845979231,0.004091786423658233,4.41,0.03995352749701186
NGC4826,0.8058772128654447,0.34,558350.8845979231,0.004091786423658233,4.41,0.023970896961423054
MESSIER031,0.596676145099046,0.34,147131.6619902705,0.1342173579793349,0.77,0.4525560977289148
NGC0891,1.3558772128654446,0.34,558350.8845979231,0.0008037925461068931,9.95,0.017735896351863723
NGC2683,1.3458772128654446,0.34,558350.8845979231,0.0008252150889737026,9.82,0.017796392811805457
MESSIER081,1.4458772128654447,0.34,558350.8845979231,0.005812817497877843,3.7,0.15876707401952891
NGC3351,1.2658772128654447,0.34,558350.8845979231,0.0008037925461068931,9.95,0.014297041708875522
NGC3368,1.0858772128654448,0.34,558350.8845979231,0.0007329168359417669,10.42,0.008470975804712096
NGC2903,1.7258772128654447,0.34,558350.8845979231,0.001011446454371584,8.87,0.053171203832738184
NGC3344,1.3658772128654446,0.34,558350.8845979231,0.0008252150889737026,9.82,0.01863677852383104
NGC3521,1.9458772128654447,0.34,558350.8845979231,0.0006950604554629024,10.7,0.06096897356344469
NGC3627,1.6158772128654446,0.34,558350.8845979231,0.0011495913395945195,8.32,0.046741772623313804
NGC4258,1.8858772128654446,0.34,558350.8845979231,0.0013562276575944288,7.66,0.10347614233435752
NGC5055,1.6558772128654446,0.34,558350.8845979231,0.0009737630142575243,9.04,0.04353020886556809
NGC6744,1.7958772128654448,0.34,558350.8845979231,0.0008798914590535357,9.51,0.054526088271029075
NGC0024,0.4358772128654447,0.34,558350.8845979231,0.0014892080736795476,7.31,0.0031795853604247646
NGC0253,1.7058772128654447,0.34,558350.8845979231,0.005812817497877843,3.7,0.2920771666061156
NGC0628,1.6758772128654447,0.34,558350.8845979231,0.0007663757743785415,10.19,0.035845139118351674
NGC2835,1.6658772128654447,0.34,558350.8845979231,0.00075009399138418,10.3,0.03430049533487812
NGC4136,0.42587721286544467,0.34,558350.8845979231,0.0012750756536764568,7.9,0.002637824732616807
NGC5194,1.9058772128654446,0.34,558350.8845979231,0.0011277986330208004,8.4,0.09022440076215936
NGC5236,1.8858772128654446,0.34,558350.8845979231,0.0033143470031631677,4.9,0.2528748328677146
NGC7640,0.9958772128654447,0.34,558350.8845979231,0.001119785879470001,8.43,0.010419030942715948
MESSIER033,0.6806605918619527,0.34,214630.08003944176,0.09200771366163447,0.93,0.38682043417396134
NGC0672,0.7458772128654447,0.34,558350.8845979231,0.00154362302329179,7.18,0.007670502790539692
IC0342,1.1858772128654447,0.34,558350.8845979231,0.007396775686528451,3.28,0.10906053053795939
NGC1637,0.9658772128654447,0.34,558350.8845979231,0.0009220589930947394,9.29,0.007979632486264671
NGC2283,1.3258772128654446,0.34,558350.8845979231,0.0007957747154594767,10.0,0.016383569744975676
NGC2403,1.2958772128654448,0.34,558350.8845979231,0.0078200363150861,3.19,0.15027742849846595
NGC3556,1.4058772128654446,0.34,558350.8845979231,0.0008119321655540013,9.9,0.020239432175693545
NGC4244,0.5458772128654447,0.34,558350.8845979231,0.0042838632191874336,4.31,0.01250512639386571
NGC4559,1.5858772128654448,0.34,558350.8845979231,0.0010023853895728412,8.91,0.03807275159708681
NGC4618,0.8958772128654446,0.34,558350.8845979231,0.0012750756536764568,7.9,0.009306372851166509
NGC4688,0.18587721286544467,0.34,558350.8845979231,0.0017727215759845768,6.7,0.0016376283060632983
NGC4945,1.4158772128654447,0.34,558350.8845979231,0.006608930523959809,3.47,0.16857406723782697
NGC5068,1.1658772128654447,0.34,558350.8845979231,0.002679150628598524,5.45,0.03768900824909027
MESSIER101,1.9058772128654446,0.34,558350.8845979231,0.0016474814253081655,6.95,0.13179925920558902
ESO137-018,0.13587721286544463,0.34,558350.8845979231,0.002317367457569327,5.86,0.0017924003091571547
NGC6503,1.0758772128654446,0.34,558350.8845979231,0.0020371832715762603,6.25,0.022980311591239384
NGC6946,1.8358772128654448,0.34,558350.8845979231,0.0022938211162180345,5.89,0.15598524015008003
NGC7090,1.1358772128654446,0.34,558350.8845979231,0.0008798914590535357,9.51,0.011541019571651047
IC5201,0.7658772128654446,0.34,558350.8845979231,0.0010276016470292827,8.8,0.005387784259836132
NGC7462,1.0058772128654447,0.34,558350.8845979231,0.0007800948097828416,10.1,0.0074352750102786615
NGC7713,0.8058772128654447,0.34,558350.8845979231,0.0013079794797164312,7.8,0.0076625312491034134
NGC7793,0.9958772128654447,0.34,558350.8845979231,0.006039164867757036,3.63,0.0561913190538757
NGC0247,0.8958772128654446,0.34,558350.8845979231,0.005750482103852155,3.72,0.04197094531458129
NGC0300,0.6658772128654447,0.34,558350.8845979231,0.018217868534591168,2.09,0.07348983907114351
UGC01281,-0.49412278713455526,0.34,558350.8845979231,0.0028652921209505557,5.27,0.0
NGC0925,1.4358772128654447,0.34,558350.8845979231,0.0008725360768174958,9.55,0.023292195756149613
ESO115-021,-0.1841227871345552,0.34,558350.8845979231,0.0030836331896718513,5.08,0.0
NGC1313,1.1758772128654447,0.34,558350.8845979231,0.0042838632191874336,4.31,0.06171108322124485
NGC1560,0.015877212865444745,0.34,558350.8845979231,0.008901183604875523,2.99,0.004078790323330538
NGC1744,0.8558772128654447,0.34,558350.8845979231,0.0007957747154594767,10.0,0.005271893120274451
NGC2976,0.38587721286544463,0.34,558350.8845979231,0.005940567913788682,3.66,0.010949874582699902
UGCA193,-0.4241227871345554,0.34,558350.8845979231,0.0008457590769045348,9.7,0.0
NGC3274,0.38587721286544463,0.34,558350.8845979231,0.001249638374538283,7.98,0.002303379689198165
NGC3621,1.6958772128654447,0.34,558350.8845979231,0.0018049034590004827,6.64,0.08867283414049475
PGC4310323,-1.6241227871345552,0.34,558350.8845979231,0.0014492847420680675,7.41,0.0
NGC4144,0.5258772128654446,0.34,558350.8845979231,0.0016762997960053942,6.89,0.004644984793925119
NGC4204,0.39587721286544464,0.34,558350.8845979231,0.0012433979929054324,8.0,0.0023544105079927307
NGC4242,0.39587721286544464,0.34,558350.8845979231,0.0012750756536764568,7.9,0.0024143930862287255
NGC4288,0.19587721286544468,0.34,558350.8845979231,0.0012280000238562966,8.05,0.0011720562113266637
NGC4455,0.24587721286544473,0.34,558350.8845979231,0.0011277986330208004,8.4,0.0013132926183737808
NGC4490,1.7258772128654447,0.34,558350.8845979231,0.0010023853895728412,8.91,0.05269486846048663
NGC4517,0.7758772128654446,0.34,558350.8845979231,0.001138616783411948,8.36,0.006121940501093866
NGC4631,1.3458772128654446,0.34,558350.8845979231,0.001473043112516964,7.35,0.03176729825878382
NGC4700,-0.2941227871345553,0.34,558350.8845979231,0.0014932908903349162,7.3,0.0
NGC5023,0.13587721286544463,0.34,558350.8845979231,0.0021740993523925323,6.05,0.001681587587086484
PGC725719,-1.5541227871345553,0.34,558350.8845979231,0.0023252968528292115,5.85,0.0
NGC5229,-0.09412278713455535,0.34,558350.8845979231,0.0011277986330208004,8.4,0.00022006083091867632
NGC5585,0.3658772128654446,0.34,558350.8845979231,0.0024492912140950344,5.7,0.0042605337223147865
ESO273-014,0.5458772128654447,0.41,558350.8845979231,0.0008119321655540013,9.9,0.0023751554817962963
ESO274-001,0.0958772128654446,0.34,558350.8845979231,0.010223079295737165,2.79,0.006754068923547111
IC5052,0.3258772128654446,0.34,558350.8845979231,0.0026306602163949644,5.5,0.004062827481845214
ESO347-017,-0.32412278713455533,0.34,558350.8845979231,0.001377726307928457,7.6,0.0
IC5332,0.9258772128654447,0.34,558350.8845979231,0.0013079794797164312,7.8,0.010267039755517333
NGC0045,0.9058772128654446,0.47,558350.8845979231,0.0018049034590004827,6.64,0.01341030315263611
NGC0055,1.0858772128654448,0.47,558350.8845979231,0.01787414288671586,2.11,0.20578969874615594
NGC0625,0.24587721286544473,0.47,558350.8845979231,0.004924226599957161,4.02,0.005844550900190111
IC1727,0.3458772128654446,0.47,558350.8845979231,0.0014337637321913007,7.45,0.002378270780551454
NGC0784,-0.014122787134555281,0.47,558350.8845979231,0.002759570950620479,5.37,0.0011435807123580592
UGC01807,-0.35412278713455536,0.47,558350.8845979231,0.0008037925461068931,9.95,0.0
DDO025,-0.0041227871345552725,0.47,558350.8845979231,0.0008725360768174958,9.55,0.00038174807071668517
DDO024,0.15587721286544465,0.64,558350.8845979231,0.0008037925461068931,9.95,0.0006999868128474902
ESO154-023,0.12587721286544462,0.47,558350.8845979231,0.002317367457569327,5.86,0.0017832163474817335
NGC1156,0.9658772128654447,0.47,558350.8845979231,0.0013079794797164312,7.8,0.011258935420062453
ESO300-014,0.025877212865444754,0.47,558350.8845979231,0.0008285867507907919,9.8,0.0004234653179025552
NGC1311,-0.10412278713455536,0.47,558350.8845979231,0.002583474443501264,5.55,0.0005187985194940871
UGC02716,-0.8041227871345553,0.47,558350.8845979231,0.0018834904507916608,6.5,0.0
IC1959,0.06587721286544479,0.47,558350.8845979231,0.0020768677278206198,6.19,0.0012685140701334762
NGC1569,1.3658772128654446,0.47,558350.8845979231,0.0078200363150861,3.19,0.17560066065516916
UGCA105,0.2158772128654447,0.47,558350.8845979231,0.006924536990275726,3.39,0.007273694997546045
UGC03303,0.3358772128654446,0.47,558350.8845979231,0.001560966966118755,7.14,0.0025121177097678074
NGC2188,0.6158772128654447,0.47,558350.8845979231,0.0011304886705460935,8.39,0.004021027155458178
WHI B0619-07,-0.0041227871345552725,0.47,558350.8845979231,0.0011277986330208004,8.4,0.0004934293993698766
CGMW1-260,0.2058772128654447,0.47,558350.8845979231,0.000682248555778015,10.8,0.0006838467671188438
IC2171,0.3058772128654448,0.47,558350.8845979231,0.0008119321655540013,9.9,0.0011925938679519042
UGC03600,-0.9941227871345553,0.47,558350.8845979231,0.0007663757743785415,10.19,0.0
ESO558-011,-0.16412278713455541,0.47,558350.8845979231,0.0011277986330208004,8.4,7.260328279991393e-05
DDO047,-0.2941227871345553,0.47,558350.8845979231,0.0011921915049678373,8.17,0.0
DDO062,-0.16412278713455541,0.47,558350.8845979231,0.0006747307227254263,10.86,4.3436535602646844e-05
MCG +09-16-010,-1.2541227871345555,0.47,558350.8845979231,0.001473043112516964,7.35,0.0
LV J0926+3343,-1.2941227871345555,0.47,558350.8845979231,0.00075009399138418,10.3,0.0
NGC3037,0.17587721286544467,0.47,558350.8845979231,0.0012128863213831378,8.1,0.001105905877942826
MESSIER082,1.6558772128654446,0.47,558350.8845979231,0.006106266184724463,3.61,0.27190946396570004
PGC28789,-1.3541227871345551,0.47,558350.8845979231,0.0015875361395581505,7.08,0.0
NGC3109,-0.4120957085163022,0.47,445588.8215040141,0.04431803939961443,1.34,0.0
UGC05427,-0.8141227871345551,0.47,558350.8845979231,0.0013456665479452934,7.69,0.0
PGC30114,-0.6841227871345552,0.47,558350.8845979231,0.0012280000238562966,8.05,0.0
NGC3239,0.9958772128654447,0.47,558350.8845979231,0.0012750756536764568,7.9,0.011804037886408372
IC2574,0.4458772128654447,0.47,558350.8845979231,0.005152346181972539,3.93,0.011437021368596888
ESO501-023,0.11587721286544461,0.47,558350.8845979231,0.0016240300315499526,7.0,0.0012070585619963
LeG03,-1.4941227871345553,0.64,558350.8845979231,0.0007357384573404925,10.4,0.0
NGC3299,0.025877212865444754,0.47,558350.8845979231,0.0007357384573404925,10.4,0.0003760133980340367
UGC05812,-1.1241227871345552,0.47,558350.8845979231,0.0007357384573404925,10.4,0.0
FS04,-1.4841227871345555,0.47,558350.8845979231,0.0007357384573404925,10.4,0.0
DDO084,0.19587721286544468,0.47,558350.8845979231,0.0012098970771185302,8.11,0.0011761110885840273
ESO318-013,-0.8841227871345554,0.47,558350.8845979231,0.001661796909893992,6.92,0.0
NGC3432,1.1958772128654447,0.47,558350.8845979231,0.0009401875182649774,9.2,0.014188542912050139
LV J1203+3257,-2.9241227871345554,0.47,558350.8845979231,0.0013960347624393259,7.55,0.0
KUG 1202+286,-1.2241227871345552,0.47,558350.8845979231,0.00154362302329179,7.18,0.0
MAPS1206+31,-1.9641227871345555,0.47,558350.8845979231,0.001441492902730513,7.43,0.0
LV J1207+3133,-2.5941227871345554,0.47,558350.8845979231,0.0014892080736795476,7.31,0.0
UGC7257,0.12587721286544462,0.47,558350.8845979231,0.0010276016470292827,8.8,0.0007907403936723106
NGC4214,0.5958772128654447,0.47,558350.8845979231,0.009594120315628335,2.88,0.0323229409586014
NGC4236,0.8358772128654447,0.47,558350.8845979231,0.004091786423658233,4.41,0.025540395826065848
NGC4248,-0.47412278713455525,0.47,558350.8845979231,0.0014532043744694607,7.4,0.0
LV J1218+4655,-2.414122787134555,0.47,558350.8845979231,0.0013562276575944288,7.66,0.0
NGC4395,0.6958772128654447,0.47,558350.8845979231,0.003512175673767199,4.76,0.01538489202959725
DDO123,-0.24412278713455526,0.64,558350.8845979231,0.0007217911251333121,10.5,0.0
NGC4449,1.2458772128654447,0.47,558350.8845979231,0.004364498875436584,4.27,0.07402089816489067
DDO129,-0.02412278713455529,0.47,558350.8845979231,0.001004639206488419,8.9,0.00038975985879844555
NGC4485,0.7458772128654447,0.47,558350.8845979231,0.0010023853895728412,8.91,0.0049771489797496085
UGC07690,0.04587721286544477,0.47,558350.8845979231,0.0010023853895728412,8.91,0.0005601844078805306
UGC7719,-0.32412278713455533,0.47,558350.8845979231,0.0009401875182649774,9.2,0.0
NGC4534,0.4858772128654447,0.47,558350.8845979231,0.0008285867507907919,9.8,0.0020692621374371447
NGC4605,0.7858772128654447,0.47,558350.8845979231,0.002583474443501264,5.55,0.014237612298986853
NGC4597,0.6958772128654447,0.47,558350.8845979231,0.0007800948097828416,10.1,0.0034171623335928106
NGC4656,0.9258772128654447,0.47,558350.8845979231,0.00272899422311206,5.4,0.021288932233449895
IC3718,-1.7741227871345555,0.47,558350.8845979231,0.0017209660801459272,6.8,0.0
KK164,-1.3241227871345553,0.47,558350.8845979231,0.0017674416933586162,6.71,0.0
DDO148,-1.0141227871345553,0.47,558350.8845979231,0.0009824379203203417,9.0,0.0
MCG-02-33-075,-0.3941227871345554,0.64,558350.8845979231,0.0010513604379171315,8.7,0.0
DDO161,0.3358772128654446,0.47,558350.8845979231,0.0014932908903349162,7.3,0.002403204278417694
IC4182,-0.1541227871345554,0.47,558350.8845979231,0.004205441751668526,4.35,0.0003629678684155793
UGC08313,-0.06412278713455533,0.47,558350.8845979231,0.0009737630142575243,9.04,0.00028609389693343184
ESO324-024,-0.3741227871345554,0.47,558350.8845979231,0.005569375965534817,3.78,0.0
NGC5204,0.3258772128654446,0.47,558350.8845979231,0.003777154634065135,4.59,0.005904487766722551
ESO270-017,0.6358772128654446,0.47,558350.8845979231,0.0016474814253081655,6.95,0.006166871476267704
UGC08647,-1.3241227871345553,0.47,558350.8845979231,0.0010759528332334731,8.6,0.0
NGC5253,0.8058772128654447,0.47,558350.8845979231,0.0067247052077092076,3.44,0.03894299736154212
NGC5264,-0.47412278713455525,0.47,558350.8845979231,0.003468319591788201,4.79,0.0
ESO383-087,-0.04412278713455531,0.47,558350.8845979231,0.0078200363150861,3.19,0.0026788894084454175
HolmIV,-0.23412278713455525,0.47,558350.8845979231,0.001518144126132209,7.24,0.0
NGC5474,0.5558772128654447,0.47,558350.8845979231,0.0016333501273788323,6.98,0.004901603555423115
DDO194,-1.9041227871345554,0.47,558350.8845979231,0.002357424926041447,5.81,0.0
IC4710,0.5758772128654447,0.47,558350.8845979231,0.0014610914936352493,7.38,0.004653377410929423
IC4951,0.04587721286544477,0.47,558350.8845979231,0.0008285867507907919,9.8,0.00046305680748917475
UGC12588,0.16587721286544466,0.47,558350.8845979231,0.001119785879470001,8.43,0.0009894703126576314
DDO217,0.26587721286544475,0.47,558350.8845979231,0.0010885738729311263,8.55,0.0013926405288398646
UGCA442,-0.7341227871345555,0.47,558350.8845979231,0.00416703609203314,4.37,0.0
WLM,-1.603853153860928,0.47,238328.9731412647,0.08285867507907922,0.98,0.0
ESO409-015,-0.02412278713455529,0.47,558350.8845979231,0.0010489476780973829,8.71,0.0004069497748661735
SMC,-2.690002804478631,0.47,893.3614153566768,22.104853207207686,0.06,0.0
UGC00685,-0.8041227871345553,0.47,558350.8845979231,0.0034395369809928074,4.81,0.0
UGC01056,-0.21412278713455524,0.47,558350.8845979231,0.0007648738133981901,10.2,0.0
UGC01104,-0.5641227871345551,0.47,558350.8845979231,0.0013960347624393259,7.55,0.0
AGC112454,-1.6741227871345554,0.64,558350.8845979231,0.0007648738133981901,10.2,0.0
AGC112503,-1.8941227871345552,0.64,558350.8845979231,0.0007648738133981901,10.2,0.0
ESO245-005,-0.1441227871345554,0.47,558350.8845979231,0.00381028741080626,4.57,0.00041223742698705273
UGC01561,-0.4441227871345552,0.47,558350.8845979231,0.0009401875182649774,9.2,0.0
AGC122226,-0.7641227871345553,0.47,558350.8845979231,0.0010860319616607845,8.56,0.0
[KK2000] 08,-2.0541227871345553,0.47,558350.8845979231,0.0008285867507907919,9.8,0.0
UGC02773,0.5858772128654447,0.47,558350.8845979231,0.00272899422311206,5.4,0.008942594281861452
ESO483-013,-0.3741227871345554,0.47,558350.8845979231,0.0014532043744694607,7.4,0.0
NGC1705,0.4658772128654447,0.47,558350.8845979231,0.002423711324493044,5.73,0.005719269589068868
ESO486-021,-0.0341227871345553,0.47,558350.8845979231,0.0007957747154594767,10.0,0.0002906370771507204
NGC1800,0.19587721286544468,0.47,558350.8845979231,0.0012433979929054324,8.0,0.0012086765020227733
HIPASS J0517-32,-1.1441227871345552,0.47,558350.8845979231,0.0012433979929054324,8.0,0.0
LMC,-2.02836529657388,0.47,620.3898717754702,31.830988618379067,0.05,0.0
ESO553-046,0.19587721286544468,0.47,558350.8845979231,0.0017727215759845768,6.7,0.0017232188935054015
KK49,0.25587721286544474,0.47,558350.8845979231,0.00300037596553672,5.15,0.0037049006679250435
ESO364-029,0.07587721286544458,0.47,558350.8845979231,0.0009737630142575243,9.04,0.0006188148450230301
HIPASS J0607-34,-0.21412278713455524,0.47,558350.8845979231,0.000856319962056736,9.64,0.0
KKSG9,-0.4241227871345554,0.47,558350.8845979231,0.0007957747154594767,10.0,0.0
ESO059-001,-0.7041227871345552,0.47,558350.8845979231,0.003712172541083257,4.63,0.0
CGCG 262-028,0.05587721286544478,0.47,558350.8845979231,0.0008285867507907919,9.8,0.00048578145051785264
HolmII,0.29587721286544477,0.47,558350.8845979231,0.006608930523959809,3.47,0.009387818770984739
ESO006-001,-1.1541227871345554,0.64,558350.8845979231,0.0017727215759845768,6.7,0.0
KUG 0821+321,-1.6041227871345551,0.64,558350.8845979231,0.0011635341028958808,8.27,0.0
CGMW2-3473,-0.5941227871345554,0.64,558350.8845979231,0.0014532043744694607,7.4,0.0
LV J0831+4104,-2.3041227871345553,0.47,558350.8845979231,0.0012750756536764568,7.9,0.0
ESO495-021,1.2458772128654447,0.47,558350.8845979231,0.0011720218615377815,8.24,0.01987722149458353
LV J0843+4025,-1.9841227871345555,0.47,558350.8845979231,0.0013079794797164312,7.8,0.0
ESO496-010,-0.9641227871345555,0.47,558350.8845979231,0.0010784594202310086,8.59,0.0
AGC182595,-1.4641227871345555,0.47,558350.8845979231,0.0011092343634655777,8.47,0.0
LV J0859+3923,-1.8541227871345551,0.47,558350.8845979231,0.0009006051555675381,9.4,0.0
KSP-DW11,-1.8841227871345554,0.64,558350.8845979231,0.0008252150889737026,9.82,0.0
KSP-DW16,-2.4441227871345554,0.64,558350.8845979231,0.0008252150889737026,9.82,0.0
KSP-DW18,-2.824122787134555,0.47,558350.8845979231,0.0008252150889737026,9.82,0.0
AGC198507,-2.2341227871345555,0.47,558350.8845979231,0.001004639206488419,8.9,0.0
UGC04879,-2.962864170933104,0.47,465763.9001341522,0.04239835449195357,1.37,0.0
UGC04998,-1.2941227871345555,0.47,558350.8845979231,0.0011720218615377815,8.24,0.0
NGC2915,0.13587721286544463,0.47,558350.8845979231,0.004323899106500599,4.29,0.0034419992989235507
LV J0935-1348,-1.5041227871345555,0.47,558350.8845979231,0.0009694685850273094,9.06,0.0
KUG 0937+480,-1.5941227871345554,0.47,558350.8845979231,0.0012815563327119302,7.88,0.0
LV J0944-2254,-1.814122787134555,0.64,558350.8845979231,0.0021740993523925323,6.05,0.0
IC0559,-0.6741227871345554,0.47,558350.8845979231,0.0009006051555675381,9.4,0.0
LV J0956-0929,-1.3641227871345554,0.47,558350.8845979231,0.0009044497836656004,9.38,0.0
PGC154449,-1.2941227871345555,0.47,558350.8845979231,0.0008457590769045348,9.7,0.0
[CKT2009]d0958+66,-2.824122787134555,0.47,558350.8845979231,0.005453350480109349,3.82,0.0
LV J1000+5022,-1.4441227871345554,0.47,558350.8845979231,0.0012527761972193038,7.97,0.0
NGC3077,0.38587721286544463,0.47,558350.8845979231,0.005368694319173395,3.85,0.009970323834664317
UGC05456,0.18587721286544467,0.47,558350.8845979231,0.0007190492809816146,10.52,0.0006780541908306592
AGC208477,-2.334122787134555,0.47,558350.8845979231,0.001661796909893992,6.92,0.0
UGC05497,-2.2541227871345555,0.47,558350.8845979231,0.005719689751665553,3.73,0.0
LV J1017+2922,-1.9541227871345552,0.64,558350.8845979231,0.0029316673437670675,5.21,0.0
UGC05571,-1.1041227871345551,0.47,558350.8845979231,0.0011720218615377815,8.24,0.0
AGC749315,-2.4641227871345555,0.47,558350.8845979231,0.0006576650540987411,11.0,0.0
DDO082,-1.1141227871345554,0.47,558350.8845979231,0.005152346181972539,3.93,0.0
AGC205156,-2.3241227871345553,0.47,558350.8845979231,0.0007315121082608677,10.43,0.0
PGC2277751,-2.1741227871345554,0.47,558350.8845979231,0.0015139590306006692,7.25,0.0
KUG 1033+366B,-1.3341227871345551,0.47,558350.8845979231,0.0012128863213831378,8.1,0.0
AGC205165,-1.5541227871345553,0.47,558350.8845979231,0.0007357384573404925,10.4,0.0
AGC200499,-0.5341227871345553,0.47,558350.8845979231,0.0007357384573404925,10.4,0.0
UGC05797,-0.6941227871345554,0.47,558350.8845979231,0.0007329168359417669,10.42,0.0
DDO088,-0.7741227871345555,0.47,558350.8845979231,0.0013317758894705975,7.73,0.0
MRK1265,-1.3241227871345553,0.47,558350.8845979231,0.0014851419784471704,7.32,0.0
UGC06014,-0.7741227871345555,0.47,558350.8845979231,0.0007357384573404925,10.4,0.0
MRK0036,0.07587721286544458,0.47,558350.8845979231,0.0012372042391830223,8.02,0.0007862286185881002
DDO092,-0.3141227871345553,0.47,558350.8845979231,0.0008119321655540013,9.9,0.0
AGC740666,-1.7741227871345555,0.64,558350.8845979231,0.001314712953686991,7.78,0.0
AGC215354,-2.5241227871345555,0.47,558350.8845979231,0.0007329168359417669,10.42,0.0
PGC034671,-1.7741227871345555,0.47,558350.8845979231,0.0008119321655540013,9.9,0.0
IC2787,-0.8841227871345554,0.64,558350.8845979231,0.00075009399138418,10.3,0.0
IC2791,-2.1341227871345554,0.47,558350.8845979231,0.00075009399138418,10.3,0.0
NGC3738,0.07587721286544458,0.47,558350.8845979231,0.0028329466552491165,5.3,0.0018003039956936294
NGC3741,-0.9441227871345554,0.47,558350.8845979231,0.007675000149101853,3.22,0.0
LV J1149+1715,-3.4141227871345556,0.47,558350.8845979231,0.001574167473674638,7.11,0.0
PGC3401153,-2.064122787134555,0.47,558350.8845979231,0.0013113397338997805,7.79,0.0
ESO572-034,-0.08412278713455534,0.64,558350.8845979231,0.0007190492809816146,10.52,0.00019682853984527741
NGC4068,-0.3741227871345554,0.47,558350.8845979231,0.004129154142306634,4.39,0.0
MCG +06-27-017,-2.2641227871345553,0.47,558350.8845979231,0.003383036307618139,4.85,0.0
NGC4163,-1.5141227871345553,0.47,558350.8845979231,0.008901183604875523,2.99,0.0
NGC4190,-0.9741227871345552,0.47,558350.8845979231,0.009936129998619996,2.83,0.0
IC3077,-1.4241227871345554,0.47,558350.8845979231,0.0009609645157100311,9.1,0.0
LV J1217+3231,-2.814122787134555,0.47,558350.8845979231,0.00226298017471819,5.93,0.0
IC3104,-0.8941227871345552,0.47,558350.8845979231,0.014287825256023354,2.36,0.0
PGC039646,-1.7741227871345555,0.47,558350.8845979231,0.00300037596553672,5.15,0.0
VCC0429,-2.144122787134555,0.47,558350.8845979231,0.0015786048709769429,7.1,0.0
KUG 1218+387,-1.2641227871345553,0.47,558350.8845979231,0.0012341247027561292,8.03,0.0
DDO120,-2.694122787134555,0.47,558350.8845979231,0.0015015070557969233,7.28,0.0
KKSG27,-1.7141227871345555,0.47,558350.8845979231,0.0018049034590004827,6.64,0.0
UGC07485,-1.4241227871345554,0.47,558350.8845979231,0.0012622609042939753,7.94,0.0
VCC0841,-1.8941227871345552,0.47,558350.8845979231,0.0012750756536764568,7.9,0.0
SBS 1224+533,-1.5841227871345551,0.47,558350.8845979231,0.0027802418218516095,5.35,0.0
DDO125,-1.3941227871345552,0.47,558350.8845979231,0.011681782643523682,2.61,0.0
UGC07584,-1.0141227871345553,0.47,558350.8845979231,0.0009401875182649774,9.2,0.0
UGC07639,-1.4941227871345553,0.47,558350.8845979231,0.001560966966118755,7.14,0.0
UGC07642,-0.7441227871345553,0.47,558350.8845979231,0.0007957747154594767,10.0,0.0
KK151,-1.5241227871345555,0.47,558350.8845979231,0.0018491939216321127,6.56,0.0
CGCG 014-054,-1.1941227871345554,0.47,558350.8845979231,0.0008634708284065503,9.6,0.0
UGC07678,-0.24412278713455526,0.47,558350.8845979231,0.0009652025018187292,9.08,0.0
AGC229089,-1.6041227871345551,0.47,558350.8845979231,0.0017569524483075194,6.73,0.0
NGC4509,0.23587721286544472,0.47,558350.8845979231,0.0007800948097828416,10.1,0.0008913194920968266
PGC041749,-0.9541227871345552,0.47,558350.8845979231,0.0011720218615377815,8.24,0.0
UGC7751,-1.3241227871345553,0.47,558350.8845979231,0.0012750756536764568,7.9,0.0
VCC1675,-1.4241227871345554,0.47,558350.8845979231,0.001414710605261292,7.5,0.0
IC3583,-0.1841227871345552,0.47,558350.8845979231,0.0008798914590535357,9.51,1.7883527005913337e-05
IC3591,0.25587721286544474,0.47,558350.8845979231,0.0008285867507907919,9.8,0.0010231489792278422
AGC220847,-1.3441227871345554,0.47,558350.8845979231,0.0009442886585162838,9.18,0.0
VCC1713,-1.5241227871345555,0.47,558350.8845979231,0.0015350592505005336,7.2,0.0
