Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
IC3591,0.7317572302095201,0.22,3489693.02873702,0.0008285867507907919,9.8,0.003967379588855113
AGC220847,-0.5182427697904797,0.29,3489693.02873702,0.0009442886585162838,9.18,0.0
VCC1713,-0.6782427697904798,0.29,3489693.02873702,0.0015350592505005336,7.2,0.0
VCC1725,0.38175723020952,0.29,3489693.02873702,0.0011014182912933933,8.5,0.0019939318053831434
AGC224291,-0.8882427697904798,0.29,3489693.02873702,0.00116072533119133,8.28,0.0
UGCA294,0.41175723020952004,0.29,3489693.02873702,0.0008119321655540013,9.9,0.001600969513227674
VCC2033,-0.05824276979047971,0.29,3489693.02873702,0.0008285867507907919,9.8,0.00022692867790417382
UGCA298,-0.12824276979048,0.29,3489693.02873702,0.0006576650540987411,11.0,7.34197285369326e-05
UGC07950,0.4617572302095201,0.22,3489693.02873702,0.001004639206488419,8.9,0.0023015867332828593
MAPS1249+44,-1.0782427697904797,0.29,3489693.02873702,0.0012946667981106128,7.84,0.0
NGC4765,0.9917572302095201,0.29,3489693.02873702,0.0008457590769045348,9.7,0.00784650660165065
PGC3272767,-2.4382427697904796,0.29,3489693.02873702,0.0017209660801459272,6.8,0.0
DDO153,0.5017572302095201,0.22,3489693.02873702,0.0012433979929054324,8.0,0.003199887507736494
NGC4861,1.70175723020952,0.22,3489693.02873702,0.0008037925461068931,9.95,0.03999659385881799
UGC08105,0.15175723020952026,0.22,3489693.02873702,0.0007973686554016245,9.99,0.0006295028012751902
DDO165,0.03175723020952015,0.22,3489693.02873702,0.0034111111773786023,4.83,0.0015945533872999923
MCG -03-34-002,0.0917572302095202,0.29,3489693.02873702,0.0012750756536764568,7.9,0.0008102681030280496
UGC08245,-0.62824276979048,0.22,3489693.02873702,0.0035719563140058385,4.72,0.0
ESO269-058,-0.5982427697904797,0.22,3489693.02873702,0.005658842421045168,3.75,0.0
CGCG 217-018,0.13175723020952024,0.22,3489693.02873702,0.0009737630142575243,9.04,0.0007131771021741796
CGCG 189-050,-0.31824276979047994,0.29,3489693.02873702,0.0031327739806133346,5.04,0.0
PGC2229803,-0.9682427697904799,0.29,3489693.02873702,0.001518144126132209,7.24,0.0
PGC170257,-0.5982427697904797,0.29,3489693.02873702,0.0033143470031631677,4.9,0.0
dw1329-32,-2.0582427697904797,0.29,3489693.02873702,0.0033143470031631677,4.9,0.0
AGC238890,-0.9282427697904798,0.55,3489693.02873702,0.0017209660801459272,6.8,0.0
NGC5237,-0.1582427697904798,0.22,3489693.02873702,0.007176317898614622,3.33,0.00023023065391057773
LV J1342+4840,-0.5982427697904797,0.55,3489693.02873702,0.0011277986330208004,8.4,0.0
dw1343+58,-0.64824276979048,0.29,3489693.02873702,0.0016474814253081655,6.95,0.0
ESO384-016,-1.2682427697904797,0.29,3489693.02873702,0.003947275635832544,4.49,0.0
NGC5408,1.16175723020952,0.29,3489693.02873702,0.002811686342711136,5.32,0.03930637217933299
NGC5477,0.5117572302095201,0.22,3489693.02873702,0.0017413927984390354,6.76,0.004602655759552005
DDO190,-0.3282427697904797,0.22,3489693.02873702,0.009936129998619996,2.83,0.0
MRK0475,0.0917572302095202,0.22,3489693.02873702,0.0009401875182649774,9.2,0.000586577212340625
UGC09660,0.63175723020952,0.22,3489693.02873702,0.0006873304641480534,10.76,0.0025306048291837504
IC4662,0.88175723020952,0.22,3489693.02873702,0.012237981014371041,2.55,0.08597322930000599
UGC11411,0.2417572302095201,0.22,3489693.02873702,0.0018379697052398737,6.58,0.0020541396586045597
NGC6789,-0.4982427697904801,0.22,3489693.02873702,0.006314419483907771,3.55,0.0
IC4870,0.8117572302095202,0.22,3489693.02873702,0.0010988312850430705,8.51,0.006460198107877148
LV J1952+1428,-0.6182427697904798,0.29,3489693.02873702,0.0011304886705460935,8.39,0.0
IC5152,0.3217572302095202,0.22,3489693.02873702,0.020714668769769806,1.96,0.030809250757734812
UGC12894,-0.14824276979048,0.22,3489693.02873702,0.0011092343634655777,8.47,6.046536623759479e-05
AGC748778,-2.08824276979048,0.22,3489693.02873702,0.0020568819477142417,6.22,0.0
UGC00064,0.4817572302095201,0.22,3489693.02873702,0.0008634708284065503,9.6,0.002093751392593667
ESO349-031,-1.4482427697904798,0.22,3489693.02873702,0.007722893949587803,3.21,0.0
PiscesA,-1.79824276979048,0.55,3489693.02873702,0.002492833316499261,5.65,0.0
ESO410-005,-2.0682427697904795,0.29,3489693.02873702,0.021363653130539794,1.93,0.0
LV J0015-3825,-1.3082427697904797,0.29,3489693.02873702,0.0012098970771185302,8.11,0.0
JKB129,-0.87824276979048,0.29,3489693.02873702,0.001414710605261292,7.5,0.0
ESO294-010,-2.08824276979048,0.22,3489693.02873702,0.019310701920926907,2.03,0.0
UGC00288,-0.3882427697904798,0.22,3489693.02873702,0.0017108872375097323,6.82,0.0
ESO473-024,0.0017572302095199,0.22,3489693.02873702,0.0008119321655540013,9.9,0.00032249645083986124
ScuSR,-1.9882427697904803,0.55,3489693.02873702,0.0049735919716217296,4.0,0.0
KK7,-0.7382427697904799,0.29,3489693.02873702,0.0006747307227254263,10.86,0.0
And IV,-0.7482427697904801,0.22,3489693.02873702,0.00154362302329179,7.18,0.0
DDO226,-0.58824276979048,0.22,3489693.02873702,0.003287455860679311,4.92,0.0
KDG002,-1.9782427697904796,0.29,3489693.02873702,0.0062789950405526184,3.56,0.0
DDO006,-1.41824276979048,0.22,3489693.02873702,0.0067247052077092076,3.44,0.0
ESO540-032,-2.33824276979048,0.22,3489693.02873702,0.006039164867757036,3.63,0.0
LV J0055-2310,-2.0682427697904795,0.29,3489693.02873702,0.005100302614705827,3.95,0.0
LGS 3,-4.1645985746161305,0.29,655286.8020628408,0.18834904507916608,0.65,0.0
IC1613,-0.6687981033402595,0.22,895842.9748437792,0.1377726307928457,0.76,0.0
KKH5,-0.6982427697904798,0.29,3489693.02873702,0.004364498875436584,4.27,0.0
AM0106-382,-0.2882427697904797,0.22,3489693.02873702,0.0011834841098445521,8.2,0.0
PiscesB,-1.0182427697904797,0.29,3489693.02873702,0.0010023853895728412,8.91,0.0
AGC114027,-1.47824276979048,0.55,3489693.02873702,0.0008119321655540013,9.9,0.0
KKH6,-1.22824276979048,0.29,3489693.02873702,0.007006971228587702,3.37,0.0
UGC01171,-0.8482427697904797,0.22,3489693.02873702,0.0007648738133981901,10.2,0.0
DDO013,0.6017572302095202,0.22,3489693.02873702,0.0009737630142575243,9.04,0.0033118066382093352
AGC112521,-1.99824276979048,0.22,3489693.02873702,0.0021526973561382143,6.08,0.0
KK13,-0.7582427697904799,0.22,3489693.02873702,0.001297975849280409,7.83,0.0
KDG010,-0.7982427697904799,0.22,3489693.02873702,0.0012848152159043748,7.87,0.0
KK14,-1.18824276979048,0.22,3489693.02873702,0.001601075832120068,7.05,0.0
JKB142,-0.5582427697904797,0.22,3489693.02873702,0.0007217911251333121,10.5,0.0
KK15,-1.2882427697904797,0.22,3489693.02873702,0.0010586488766756953,8.67,0.0
N672dwB,-2.74824276979048,0.55,3489693.02873702,0.0015350592505005336,7.2,0.0
N672dwA,-2.7382427697904803,0.29,3489693.02873702,0.0015350592505005336,7.2,0.0
Phoenix,-3.793519934929467,0.29,300268.6979393276,0.41104065881171314,0.44,0.0
KK16,-1.14824276979048,0.22,3489693.02873702,0.002519518228807502,5.62,0.0
KK17,-1.49824276979048,0.22,3489693.02873702,0.0031704045619717724,5.01,0.0
[TT2009] 25,-2.13824276979048,0.29,3489693.02873702,0.0008037925461068931,9.95,0.0
[TT2009] 30,-2.3482427697904797,0.29,3489693.02873702,0.0008285867507907919,9.8,0.0
KKH11,0.30175723020952017,0.29,3489693.02873702,0.001518144126132209,7.24,0.002149447508285102
DDO019,0.3217572302095202,0.22,3489693.02873702,0.0008725360768174958,9.55,0.0012977365501045915
d0226+3325,-1.9482427697904803,0.29,3489693.02873702,0.0008725360768174958,9.55,0.0
Halogas,-0.9082427697904798,0.22,3489693.02873702,0.0008725360768174958,9.55,0.0
DDO022,-0.23824276979047987,0.22,3489693.02873702,0.0008037925461068931,9.95,0.0
UGC02172,1.0117572302095201,0.29,3489693.02873702,0.0009200771366163447,9.3,0.008947388358003003
AGC123352,-1.52824276979048,0.29,3489693.02873702,0.0011635341028958808,8.27,0.0
AGC124056,-1.6982427697904798,0.55,3489693.02873702,0.0014650591537062622,7.37,0.0
ESO199-007,-0.8882427697904798,0.29,3489693.02873702,0.0021885451555365147,6.03,0.0
N1156dw1,-1.66824276979048,0.55,3489693.02873702,0.0013079794797164312,7.8,0.0
N1156dw2,-1.54824276979048,0.29,3489693.02873702,0.0013079794797164312,7.8,0.0
LV J0300+2546,-1.20824276979048,0.22,3489693.02873702,0.0013079794797164312,7.8,0.0
KKH18,-0.8482427697904797,0.22,3489693.02873702,0.003468319591788201,4.79,0.0
ESO300-016,-0.3882427697904798,0.22,3489693.02873702,0.0010276016470292827,8.8,0.0
UGC02684,-0.48824276979047987,0.22,3489693.02873702,0.0018892992074080466,6.49,0.0
KK27,-1.7782427697904795,0.29,3489693.02873702,0.004447432867000187,4.23,0.0
PGC013294,-0.62824276979048,0.29,3489693.02873702,0.0015015070557969233,7.28,0.0
KKH22,-1.54824276979048,0.55,3489693.02873702,0.007396775686528451,3.28,0.0
KK35,0.26175723020952013,0.22,3489693.02873702,0.007969222835477853,3.16,0.009602425853336026
UGC02905,-0.23824276979047987,0.22,3489693.02873702,0.002341278227478608,5.83,0.0
CamA,-1.0582427697904797,0.22,3489693.02873702,0.0062789950405526184,3.56,0.0
NGC1592,0.90175723020952,0.22,3489693.02873702,0.0009609645157100311,9.1,0.007097446820027918
CamB,-1.0782427697904797,0.29,3489693.02873702,0.00649612012619981,3.5,0.0
HIPASS J0457-42,0.011757230209520131,0.29,3489693.02873702,0.0016474814253081655,6.95,0.0007119250424825973
KKH30,-2.2782427697904795,0.29,3489693.02873702,0.003929751681281367,4.5,0.0
GALFA-Dw4,-0.41824276979048003,0.55,3489693.02873702,0.0015265665461811158,7.22,0.0
A0554+07,-0.7082427697904801,0.29,3489693.02873702,0.0026306602163949644,5.5,0.0
KKH34,-1.8282427697904802,0.22,3489693.02873702,0.0037444521504203187,4.61,0.0
ESO121-020,-0.4082427697904798,0.29,3489693.02873702,0.0021526973561382143,6.08,0.0
LV J0616-5745,-1.1182427697904798,0.29,3489693.02873702,0.002210485320720769,6.0,0.0
ESO489-056,-0.35824276979048,0.29,3489693.02873702,0.001998625469243539,6.31,0.0
UGC03476,0.23175723020952033,0.29,3489693.02873702,0.00161939986988117,7.01,0.0017738231020897448
ESO490-017,0.39175723020952,0.29,3489693.02873702,0.0019797557828704552,6.34,0.0036838130352868596
KK55,-0.2482427697904801,0.55,3489693.02873702,0.0009044497836656004,9.38,0.0
KKH37,-1.6382427697904798,0.22,3489693.02873702,0.0067247052077092076,3.44,0.0
KKH38,-0.3882427697904798,0.29,3489693.02873702,0.0007648738133981901,10.2,0.0
FG202,0.021757230209519918,0.29,3489693.02873702,0.0028329466552491165,5.3,0.0012893505295899588
UGC03755,0.37175723020952,0.22,3489693.02873702,0.0013456665479452934,7.69,0.0023383550483573085
UGC03817,-0.028242769790479905,0.22,3489693.02873702,0.0010885738729311263,8.55,0.00035730370690714535
DDO043,0.27175723020952014,0.22,3489693.02873702,0.0007259333899461476,10.47,0.0009158701476774624
NGC2366,1.0717572302095202,0.22,3489693.02873702,0.007396775686528451,3.28,0.08290608319749047
AGC174585,-1.18824276979048,0.29,3489693.02873702,0.0013317758894705975,7.73,0.0
DDO046,0.40175723020952003,0.22,3489693.02873702,0.0007385764043973297,10.38,0.0014048958479705134
KK65,-0.018242769790479674,0.22,3489693.02873702,0.001249638374538283,7.98,0.00043874793775565413
KKH40,-0.2782427697904799,0.22,3489693.02873702,0.0009300507996604548,9.25,0.0
AGC174605,-1.2882427697904797,0.29,3489693.02873702,0.0008652725406521138,9.59,0.0
UGC04115,0.3617572302095202,0.22,3489693.02873702,0.0012848152159043748,7.87,0.0021694500459272523
HIPASS J0801-21,-0.8682427697904798,0.55,3489693.02873702,0.0019797557828704552,6.34,0.0
KDG052,-2.00824276979048,0.22,3489693.02873702,0.00680358670581954,3.42,0.0
DDO052,-0.008242769790479887,0.22,3489693.02873702,0.0008185332129112616,9.86,0.0003061996764771505
DDO053,-0.19824276979047983,0.22,3489693.02873702,0.005876171989156107,3.68,0.0
UGC04483,-0.44824276979047983,0.22,3489693.02873702,0.006209034638896076,3.58,0.0
AGC181604,-0.9282427697904798,0.29,3489693.02873702,0.0013562276575944288,7.66,0.0
KK69,-1.47824276979048,0.22,3489693.02873702,0.0009484166914478612,9.16,0.0
LV 0853+3318,-1.45824276979048,0.22,3489693.02873702,0.0008252150889737026,9.82,0.0
KSP-DW4,-0.45824276979048006,0.55,3489693.02873702,0.0008252150889737026,9.82,0.0
LSBC D564-08,-1.06824276979048,0.29,3489693.02873702,0.0010206309380528349,8.83,0.0
KKH46,-0.66824276979048,0.22,3489693.02873702,0.0017727215759845768,6.7,0.0
LSBC D634-03,-1.6182427697904798,0.29,3489693.02873702,0.0008652725406521138,9.59,0.0
KSP-DW12,-2.1882427697904796,0.55,3489693.02873702,0.0008252150889737026,9.82,0.0
KK71,-1.16824276979048,0.29,3489693.02873702,0.0008285867507907919,9.8,0.0
DDO056,0.27175723020952014,0.29,3489693.02873702,0.0006685603781455611,10.91,0.000850633860155922
LV J0913+1937,-0.8082427697904797,0.22,3489693.02873702,0.001004639206488419,8.9,0.0
KSP-DW24,-1.7382427697904799,0.55,3489693.02873702,0.0008252150889737026,9.82,0.0
HIPASS J0916-23b,-0.20824276979048006,0.22,3489693.02873702,0.00075009399138418,10.3,0.0
LSBC D565-06,-1.43824276979048,0.29,3489693.02873702,0.0009220589930947394,9.29,0.0
KSP-DW30,-1.8682427697904802,0.29,3489693.02873702,0.0008252150889737026,9.82,0.0
KJ78,-1.52824276979048,0.22,3489693.02873702,0.0015875361395581505,7.08,0.0
AGC198508,-0.46824276979047985,0.22,3489693.02873702,0.0007357384573404925,10.4,0.0
ESO565-003,-0.2582427697904799,0.22,3489693.02873702,0.0014071955555742784,7.52,0.0
[CKT2009]d0926+70,-2.5982427697904797,0.29,3489693.02873702,0.006883864320583709,3.4,0.0
KDG056,-1.54824276979048,0.22,3489693.02873702,0.001004639206488419,8.9,0.0
NGC2903-HI-1,-1.27824276979048,0.22,3489693.02873702,0.001004639206488419,8.9,0.0
ESO373-007,-0.7582427697904799,0.29,3489693.02873702,0.0011551382137603087,8.3,0.0
LeoT,-5.253926707106041,0.29,273591.93345298246,0.45111945320832014,0.42,0.0
[CKT2009]d0939+71,-4.028242769790479,0.29,3489693.02873702,0.005973163561339665,3.65,0.0
LV J0939-2507,-0.2782427697904799,0.29,3489693.02873702,0.0021039717508347586,6.15,0.0
KDG058,-1.52824276979048,0.22,3489693.02873702,0.0007957747154594767,10.0,0.0
HolmI,0.06175723020951995,0.22,3489693.02873702,0.004924226599957161,4.02,0.0026561632768862314
UGC05186,-1.18824276979048,0.22,3489693.02873702,0.0011551382137603087,8.3,0.0
AGC198691,-1.4882427697904799,0.22,3489693.02873702,0.0012433979929054324,8.0,0.0
UGC05209,-0.5782427697904797,0.22,3489693.02873702,0.0007663757743785415,10.19,0.0
RKK1610,0.16175723020952004,0.55,3489693.02873702,0.000910263050655697,9.35,0.0008005004591543825
Antlia B,-2.4292458673033446,0.55,2580976.9640539,0.04782012592148769,1.29,0.0
KK78,-1.0382427697904797,0.22,3489693.02873702,0.0015786048709769429,7.1,0.0
DDO064,0.4617572302095201,0.22,3489693.02873702,0.001574167473674638,7.11,0.003606352360106411
BK3N,-2.3582427697904795,0.22,3489693.02873702,0.004576337292522682,4.17,0.0
KKSG15,-0.36824276979047976,0.22,3489693.02873702,0.0008457590769045348,9.7,0.0
JKB83,-2.1482427697904796,0.22,3489693.02873702,0.005812817497877843,3.7,0.0
KDG61em,-1.66824276979048,0.22,3489693.02873702,0.005812817497877843,3.7,0.0
ClumpI,-2.87824276979048,0.55,3489693.02873702,0.006140237002002134,3.6,0.0
A0952+69,-1.1182427697904798,0.22,3489693.02873702,0.005152346181972539,3.93,0.0
HolmIX,-0.34824276979047974,0.22,3489693.02873702,0.005368694319173395,3.85,0.0
AGC718245,-1.10824276979048,0.29,3489693.02873702,0.001473043112516964,7.35,0.0
AGC198712,-1.52824276979048,0.29,3489693.02873702,0.0015965434187327496,7.06,0.0
LeoA,-2.27196184843989,0.22,849313.7344606189,0.14532043744694606,0.74,0.0
[CKT2009]d0959+68,-1.87824276979048,0.22,3489693.02873702,0.004364498875436584,4.27,0.0
SexB,-0.5597532129717186,0.22,3171588.1219841484,0.0389150919585054,1.43,0.0
LV J1000+3032,-1.62824276979048,0.22,3489693.02873702,0.0015786048709769429,7.1,0.0
ClumpIII,-2.1982427697904803,0.29,3489693.02873702,0.006140237002002134,3.6,0.0
MCG -01-26-009,-0.2482427697904801,0.22,3489693.02873702,0.0008457590769045348,9.7,0.0
KKSG17,-0.5782427697904797,0.22,3489693.02873702,0.0008457590769045348,9.7,0.0
GARLAND,-0.5282427697904799,0.22,3489693.02873702,0.005453350480109349,3.82,0.0
Antlia,-1.8969841535890284,0.29,2911024.375838451,0.04239835449195357,1.37,0.0
UGC05423,0.23175723020952033,0.22,3489693.02873702,0.001011446454371584,8.87,0.0010859503560997955
SexA,-0.13768928343189257,0.22,3260924.2635198166,0.03784897576501673,1.45,0.002954018179817985
HS117,-2.49824276979048,0.22,3489693.02873702,0.005074576034712508,3.96,0.0
LV J1021+0054,-1.02824276979048,0.29,3489693.02873702,0.0017311342475689316,6.78,0.0
LeoP,-2.11824276979048,0.29,3489693.02873702,0.026588750558303873,1.73,0.0
KKSG19,-0.9982427697904801,0.55,3489693.02873702,0.0020635116998956975,6.21,0.0
LV J1028+4240,-0.91824276979048,0.29,3489693.02873702,0.0013960347624393259,7.55,0.0
[CKT2009]d1028+70,-1.39824276979048,0.22,3489693.02873702,0.005396692677540939,3.84,0.0
LV J1030+0607,-0.91824276979048,0.22,3489693.02873702,0.0013079794797164312,7.8,0.0
AGC731457,-0.44824276979047983,0.22,3489693.02873702,0.0007190492809816146,10.52,0.0
AGC202248,-0.93824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
DDO083,0.3317572302095202,0.22,3489693.02873702,0.000669787657149631,10.9,0.0010268424806289763
AGC208397,-1.7382427697904799,0.29,3489693.02873702,0.0007648738133981901,10.2,0.0
LeG04,-1.43824276979048,0.55,3489693.02873702,0.0007357384573404925,10.4,0.0
LeG05,-1.35824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
LeG06,-1.6782427697904798,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
AGC208399,-1.8182427697904795,0.55,3489693.02873702,0.0007800948097828416,10.1,0.0
[CKT2009]d1041+70,-2.7782427697904795,0.55,3489693.02873702,0.005812817497877843,3.7,0.0
N3344dw1,-2.0682427697904795,0.55,3489693.02873702,0.0008252150889737026,9.82,0.0
ESO376-016,-0.34824276979047974,0.55,3489693.02873702,0.001661796909893992,6.92,0.0
LeG10,-2.57824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
LeG11,-1.4682427697904799,0.55,3489693.02873702,0.0007357384573404925,10.4,0.0
LeG12,-1.66824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
LeG13,-1.10824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
LeG18,-2.45824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
KK94,-2.24824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
LeG21,-2.24824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
DDO087,-0.08824276979047996,0.22,3489693.02873702,0.0014337637321913007,7.45,0.00026791528574792865
LeG22,-1.10824276979048,0.55,3489693.02873702,0.0007357384573404925,10.4,0.0
LeG23,-1.8982427697904796,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
AGC205540,-2.58824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
LV J1052+3628,-1.18824276979048,0.22,3489693.02873702,0.0009401875182649774,9.2,0.0
UGC05983,-1.3082427697904797,0.29,3489693.02873702,0.0009401875182649774,9.2,0.0
LV J1052+3639,-0.10824276979047998,0.29,3489693.02873702,0.0009401875182649774,9.2,0.00014595644717308633
KDG073,-2.0982427697904797,0.22,3489693.02873702,0.005205190412539666,3.91,0.0
LeG28,-1.2582427697904799,0.55,3489693.02873702,0.0007357384573404925,10.4,0.0
LSBC D640-12,-1.91824276979048,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
LSBC D640-13,-0.43824276979048005,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
HS1053+3624,-0.7882427697904797,0.29,3489693.02873702,0.0009401875182649774,9.2,0.0
ESO215-009,-0.7182427697904799,0.29,3489693.02873702,0.0026595948499526308,5.47,0.0
VV747,0.07175723020952018,0.29,3489693.02873702,0.0009401875182649774,9.2,0.0005500881235215471
LeG33,-2.6582427697904802,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
CGCG 066-109,-0.2682427697904797,0.22,3489693.02873702,0.00075009399138418,10.3,0.0
KKSG20,-1.8582427697904795,0.29,3489693.02873702,0.0006950604554629024,10.7,0.0
UGC06145,-0.4082427697904798,0.29,3489693.02873702,0.0006950604554629024,10.7,0.0
KKSG22,-1.14824276979048,0.55,3489693.02873702,0.0006950604554629024,10.7,0.0
AGC202256,-0.7882427697904797,0.29,3489693.02873702,0.0006576650540987411,11.0,0.0
IC2684,-0.8082427697904797,0.29,3489693.02873702,0.00075009399138418,10.3,0.0
UGC06456,0.15175723020952026,0.22,3489693.02873702,0.003712172541083257,4.63,0.002930668264419954
AGC213091,-2.16824276979048,0.29,3489693.02873702,0.0011777320692209325,8.22,0.0
KKH68,-1.06824276979048,0.29,3489693.02873702,0.0011014182912933933,8.5,0.0
HIPASS J1131-31,-1.0182427697904797,0.55,3489693.02873702,0.0017727215759845768,6.7,0.0
HIPASS J1133-32,-0.8882427697904798,0.55,3489693.02873702,0.002537546924296801,5.6,0.0
UGC06541,-0.008242769790479887,0.22,3489693.02873702,0.004447432867000187,4.23,0.001663710749360806
KKH69,-1.02824276979048,0.29,3489693.02873702,0.0014532043744694607,7.4,0.0
ESO320-014,-0.7382427697904799,0.29,3489693.02873702,0.002210485320720769,6.0,0.0
[KK98] 108,-2.1582427697904802,0.29,3489693.02873702,0.0012433979929054324,8.0,0.0
UGC06757,-1.1982427697904798,0.29,3489693.02873702,0.0037444521504203187,4.61,0.0
KK109,-2.6982427697904803,0.22,3489693.02873702,0.003912344164775378,4.51,0.0
KKH73,-0.9782427697904801,0.55,3489693.02873702,0.0009824379203203417,9.0,0.0
DDO099,-0.43824276979048005,0.22,3489693.02873702,0.011331786620996466,2.65,0.0
Grapes,-2.70824276979048,0.29,3489693.02873702,0.0025557698239342913,5.58,0.0
AGC215145,-1.8082427697904797,0.55,3489693.02873702,0.0011834841098445521,8.2,0.0
ESO379-007,-1.2382427697904799,0.29,3489693.02873702,0.002679150628598524,5.45,0.0
KDG81,-0.60824276979048,0.29,3489693.02873702,0.0008527777943446506,9.66,0.0
LV J1157+56sat,-2.79824276979048,0.29,3489693.02873702,0.0009934455422233722,8.95,0.0
LV J1157+5638,-0.83824276979048,0.29,3489693.02873702,0.0010393792201919695,8.75,0.0
LV J1158+1535,-1.9382427697904796,0.29,3489693.02873702,0.0020242076149545743,6.27,0.0
BTS76,-1.7782427697904795,0.22,3489693.02873702,0.002564954973132795,5.57,0.0
LV J1203+4739,-1.0382427697904797,0.29,3489693.02873702,0.0014184907254344943,7.49,0.0
ESO379-024,-1.1182427697904798,0.55,3489693.02873702,0.0033415694515061337,4.88,0.0
[KK98] 125,-2.17824276979048,0.29,3489693.02873702,0.0012433979929054324,8.0,0.0
ESO321-014,-0.8682427697904798,0.22,3489693.02873702,0.007176317898614622,3.33,0.0
UGC07242,-0.34824276979047974,0.22,3489693.02873702,0.002679150628598524,5.45,0.0
VCC0114,-0.83824276979048,0.29,3489693.02873702,0.0011834841098445521,8.2,0.0
MCG +09-20-131,-1.0582427697904797,0.22,3489693.02873702,0.0037444521504203187,4.61,0.0
LV J1215+4732,-1.8982427697904796,0.55,3489693.02873702,0.0013562276575944288,7.66,0.0
VCC0169,-1.7582427697904799,0.29,3489693.02873702,0.0009006051555675381,9.4,0.0
UGC07298,-1.4482427697904798,0.22,3489693.02873702,0.004532753376088519,4.19,0.0
LV J1217+4703,-2.9482427697904803,0.29,3489693.02873702,0.0013562276575944288,7.66,0.0
UGC07320,-0.5682427697904799,0.29,3489693.02873702,0.0009401875182649774,9.2,0.0
KKH78,-3.0282427697904795,0.29,3489693.02873702,0.0036024206222701523,4.7,0.0
KK133,-1.3082427697904797,0.29,3489693.02873702,0.0011748717616689624,8.23,0.0
KK135,-1.7382427697904799,0.29,3489693.02873702,0.004000556594037064,4.46,0.0
VCC0381,-0.9282427697904798,0.29,3489693.02873702,0.0010988312850430705,8.51,0.0
KDG104,-1.3882427697904798,0.29,3489693.02873702,0.0009006051555675381,9.4,0.0
KDG105,-1.35824276979048,0.29,3489693.02873702,0.001377726307928457,7.6,0.0
UGC7427,-0.018242769790479674,0.29,3489693.02873702,0.0008457590769045348,9.7,0.00030769827739108175
KK138,-1.9382427697904796,0.55,3489693.02873702,0.002004975347592534,6.3,0.0
GR34,-0.9782427697904801,0.22,3489693.02873702,0.0009220589930947394,9.29,0.0
VCC0565,-0.8082427697904797,0.29,3489693.02873702,0.0008634708284065503,9.6,0.0
KK141,-0.7782427697904799,0.22,3489693.02873702,0.001314712953686991,7.78,0.0
BTS133,-0.9582427697904801,0.29,3489693.02873702,0.000984624759755898,8.99,0.0
PGC5059199,-3.0282427697904795,0.55,3489693.02873702,0.007006971228587702,3.37,0.0
KK144,-0.8282427697904797,0.22,3489693.02873702,0.0021039717508347586,6.15,0.0
UGCA281,0.44175723020952007,0.22,3489693.02873702,0.0024492912140950344,5.7,0.005252841370878936
DDO126,0.13175723020952024,0.22,3489693.02873702,0.0032216425938304954,4.97,0.0023595081099489256
KKH80,-1.2882427697904797,0.22,3489693.02873702,0.001441492902730513,7.43,0.0
DDO127,-0.68824276979048,0.22,3489693.02873702,0.0035719563140058385,4.72,0.0
UGC07596,-1.1982427697904798,0.29,3489693.02873702,0.0037607500730599095,4.6,0.0
UGC07605,-0.3082427697904797,0.22,3489693.02873702,0.003541876815767935,4.74,0.0
KK149,-0.2582427697904799,0.22,3489693.02873702,0.0010988312850430705,8.51,0.0
UGC07636,-1.2882427697904797,0.29,3489693.02873702,0.00294295382936197,5.2,0.0
AGC229379,-2.0582427697904797,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
AGC724906,-1.3482427697904797,0.29,3489693.02873702,0.0013960347624393259,7.55,0.0
MAPS1231+42,-1.20824276979048,0.29,3489693.02873702,0.0010023853895728412,8.91,0.0
DDO131,0.051757230209520166,0.22,3489693.02873702,0.0012128863213831378,8.1,0.0006248956194090011
DDO133,0.2417572302095201,0.29,3489693.02873702,0.0033415694515061337,4.88,0.003808377790887
BTS142,-1.47824276979048,0.29,3489693.02873702,0.0007957747154594767,10.0,0.0
KDG155,-1.49824276979048,0.29,3489693.02873702,0.0012098970771185302,8.11,0.0
KK152,-0.6982427697904798,0.22,3489693.02873702,0.001671444476915515,6.9,0.0
LV J1235-1104,0.12175723020952,0.29,3489693.02873702,0.0007957747154594767,10.0,0.000575105006269821
KKSG29,-0.9982427697904801,0.29,3489693.02873702,0.0013421735797933489,7.7,0.0
Arp211,-0.2582427697904799,0.22,3489693.02873702,0.0021108306598995132,6.14,0.0
